Date,ABEV3.SA,BBAS3.SA,BBDC4.SA,BRL=X,ELET3.SA,EQTL3.SA,ITSA4.SA,ITUB4.SA,JBSS3.SA,LREN3.SA,MGLU3.SA,PETR4.SA,RENT3.SA,SUZB3.SA,VALE3.SA,WEGE3.SA,^BVSP
2018-11-13 00:00:00+00:00,,,,3.766400098800659,,,,,,,,,,,,,
2018-11-13 02:00:00+00:00,13.339215278625488,32.21868133544922,17.324058532714844,,18.41051483154297,12.50243091583252,7.870987415313721,29.009668350219727,7.9965715408325195,31.012718200683594,4.638106822967529,10.729670524597168,24.248424530029297,33.380489349365234,40.81102752685547,8.574399948120117,84914.0
2018-11-14 00:00:00+00:00,,,,3.8013999462127686,,,,,,,,,,,,,
2018-11-14 02:00:00+00:00,13.567743301391602,32.27277374267578,17.56652069091797,,18.299179077148438,12.763240814208984,8.002631187438965,29.26129722595215,9.254916191101074,31.519908905029297,4.701294898986816,11.110344886779785,24.266515731811523,35.99135971069336,40.00596618652344,8.711553573608398,85973.0
2018-11-15 00:00:00+00:00,,,,3.782399892807007,,,,,,,,,,,,,
2018-11-16 00:00:00+00:00,,,,3.782399892807007,,,,,,,,,,,,,
2018-11-16 02:00:00+00:00,13.96554946899414,33.29263687133789,18.417634963989258,,19.881765365600586,13.049583435058594,8.307494163513184,30.164794921875,9.108785629272461,32.60908508300781,4.7315287590026855,11.420194625854492,25.089570999145508,35.48572540283203,40.723995208740234,8.77303409576416,88515.0
2018-11-19 00:00:00+00:00,,,,3.742500066757202,,,,,,,,,,,,,
2018-11-19 02:00:00+00:00,13.93169116973877,34.072998046875,18.338464736938477,,19.484130859375,12.949272155761719,8.362924575805664,30.147640228271484,8.808406829833984,32.941654205322266,4.720946788787842,11.508722305297852,25.659372329711914,34.38254928588867,40.15827560424805,8.60750675201416,87901.0
2018-11-20 00:00:00+00:00,,,,3.7544000148773193,,,,,,,,,,,,,
2018-11-21 00:00:00+00:00,,,,3.75570011138916,,,,,,,,,,,,,
2018-11-21 02:00:00+00:00,13.86397933959961,33.99573516845703,18.13558006286621,,19.61137580871582,13.042289733886719,8.210492134094238,29.75592613220215,9.189969062805176,32.30145263671875,4.693435192108154,11.141329765319824,25.541791915893555,33.233402252197266,39.54904556274414,8.494000434875488,87269.0
